N_bdp,flow,trial,bits_per_second
5,19,1,54930136.36528812
5,20,1,56804862.87712193
5,21,1,59682214.57261567
5,22,1,60285727.55818486
5,23,1,64707325.73525335
5,24,1,62648506.37354707
5,25,1,65537811.79969122
5,26,1,66617005.1696348
5,27,1,67174720.08014058
5,28,1,70786693.93669781
5,29,1,69661119.33765413
5,30,1,71288505.8175625
5,31,1,72371997.45610945
5,32,1,74398299.46271044
5,33,1,75547612.29668315
5,34,1,76513803.52482425
5,35,1,78494232.2187775
5,36,1,78864833.6011653
5,37,1,79917259.26298043
5,38,1,81090488.96309288
5,39,1,82636120.67803217
5,40,1,83644825.00699325
5,41,1,84945181.387897
5,42,1,85211941.60302253
5,43,1,86771249.1022395
5,44,1,87838328.30535917
5,45,1,88598832.03966254
5,46,1,89926355.08706737
5,47,1,91153103.89684299
5,48,1,92134631.70578398
5,49,1,93522443.57823645
5,50,1,95596408.2565184
10,0,1,0
10,1,1,24947339.095674172
10,2,1,36573237.33699588
10,3,1,37678735.273416385
10,4,1,37330005.6664276
10,5,1,40373311.23030345
10,6,1,38553949.766233444
10,7,1,39401785.983749986
10,8,1,41627873.236303456
10,9,1,38699158.81446737
10,10,1,40244928.53839729
10,11,1,43759352.69291092
10,12,1,41465197.79305457
10,13,1,43885190.87054911
10,14,1,46128555.96394306
10,15,1,44839078.214871034
10,16,1,46370393.1222428
10,17,1,45452462.76412278
10,18,1,46713619.93260988
10,19,1,46321034.95305709
10,20,1,47175140.807292566
10,21,1,50419263.21411422
10,22,1,48459167.0757373
10,23,1,48073019.08616736
10,24,1,49018423.929887906
10,25,1,50031409.09993817
10,26,1,49928366.820165776
10,27,1,51436190.58418809
10,28,1,51658653.71588926
10,29,1,52107594.2850866
10,30,1,52737362.65067797
10,31,1,53964702.257163785
10,32,1,54746173.080511086
10,33,1,56078297.816506706
10,34,1,56939481.60227131
10,35,1,57652405.12781207
10,36,1,59431073.39513421
10,37,1,59926771.960494265
10,38,1,61316598.720889054
10,39,1,61832113.09467066
10,40,1,63329537.20063963
10,41,1,64818182.105057396
10,42,1,66278184.5538159
10,43,1,67299475.12030138
10,44,1,71290383.75930893
10,45,1,72996999.93796064
10,46,1,74868150.88605028
10,47,1,75060154.03066869
10,48,1,80782814.26443492
10,49,1,80993509.80560847
10,50,1,95593179.02034988
20,0,1,0
20,1,1,18726178.712121677
20,2,1,28868369.22328759
20,3,1,33209290.375474513
20,4,1,31256700.280460283
20,5,1,35348368.54159517
20,6,1,36099012.788760565
20,7,1,36489570.70397001
20,8,1,35860738.21014696
20,9,1,39311522.66658974
20,10,1,38793080.406534664
20,11,1,40173026.80279297
20,12,1,38764607.70753561
20,13,1,40225943.884736866
20,14,1,41995200.16443083
20,15,1,42995684.29693076
20,16,1,41764665.714185275
20,17,1,41850256.81775515
20,18,1,43209354.08379301
20,19,1,43989046.73261933
20,20,1,43496324.00845371
20,21,1,45316041.47803941
20,22,1,45738528.77344948
20,23,1,46274709.053262874
20,24,1,44853843.61018074
20,25,1,46984800.71049529
20,26,1,47369227.518547386
20,27,1,47024258.59527332
20,28,1,47071969.426091544
20,29,1,47820122.5335788
20,30,1,47933684.67964725
20,31,1,49511021.25743207
20,32,1,49601990.09780031
20,33,1,50446926.61676373
20,34,1,49930342.62283833
20,35,1,51481867.084466144
20,36,1,53073046.27492804
20,37,1,53497784.89949597
20,38,1,53753080.20495652
20,39,1,54692438.17815666
20,40,1,55461408.597381406
20,41,1,55662489.692290395
20,42,1,57099271.46987004
20,43,1,58020504.100476936
20,44,1,58810441.46101106
20,45,1,59546922.851640746
20,46,1,59947593.78378053
20,47,1,59021050.04687951
20,48,1,59761363.61299685
20,49,1,60677265.862696186
20,50,1,95604245.95152502
30,0,1,0
30,1,1,10766027.373102188
30,2,1,13743124.396379415
30,3,1,14861609.857687749
30,4,1,19536597.51451693
30,5,1,20770922.42083181
30,6,1,23113701.48127642
30,7,1,25070788.04025668
30,8,1,28018399.886518303
30,9,1,28439376.944746256
30,10,1,28627520.485295877
30,11,1,31321299.191776533
30,12,1,33206906.92775773
30,13,1,33643038.677362636
30,14,1,35798038.02843799
30,15,1,36082971.55063638
30,16,1,35639272.934776105
30,17,1,38323392.24947926
30,18,1,38584091.61105155
30,19,1,40090543.51979287
30,20,1,40502365.88313817
30,21,1,39830232.52485891
30,22,1,41600760.448340744
30,23,1,43185787.20457134
30,24,1,40249792.717619844
30,25,1,40766853.400775954
30,26,1,42155327.52496011
30,27,1,42281829.251503326
30,28,1,42845224.3719824
30,29,1,43953505.34775323
30,30,1,46600051.142374806
30,31,1,44808507.63819305
30,32,1,43403628.82136587
30,33,1,45728959.392167285
30,34,1,46840949.08310838
30,35,1,48024708.32543868
30,36,1,46217016.6330854
30,37,1,47142261.58508543
30,38,1,46909844.254333735
30,39,1,47614943.81832795
30,40,1,48470725.5158659
30,41,1,47497076.390018485
30,42,1,48783445.92481214
30,43,1,48756151.70701907
30,44,1,50800681.724285275
30,45,1,50901724.536961354
30,46,1,51083992.649786375
30,47,1,51271843.03360031
30,48,1,52448757.54719179
30,49,1,58495191.137669995
30,50,1,95600794.17764679
40,0,1,0
40,1,1,5248629.191052193
40,2,1,9817128.512801925
40,3,1,11224840.920730654
40,4,1,11491911.907679314
40,5,1,14177291.092159392
40,6,1,14809936.364183424
40,7,1,19632066.321628436
40,8,1,18905396.09572577
40,9,1,21643568.980680913
40,10,1,19633091.95247152
40,11,1,22052478.96195438
40,12,1,22869082.35327147
40,13,1,22349768.944531005
40,14,1,25079931.144545376
40,15,1,24468123.02254401
40,16,1,26480864.543475766
40,17,1,27048013.429337014
40,18,1,33278160.91375605
40,19,1,28199087.193375517
40,20,1,31609003.477218956
40,21,1,31591073.514347356
40,22,1,33909230.081970885
40,23,1,34892058.39676906
40,24,1,32942614.401458126
40,25,1,33256845.80915506
40,26,1,35340633.695387736
40,27,1,36739976.667110085
40,28,1,35224091.45097362
40,29,1,36030863.801737435
40,30,1,37643990.144224994
40,31,1,39077896.36131846
40,32,1,38624797.163130835
40,33,1,39464191.99806445
40,34,1,40373320.23279765
40,35,1,37598994.74290014
40,36,1,38747996.89640244
40,37,1,41634420.09648864
40,38,1,41032323.5465414
40,39,1,40746704.64061592
40,40,1,43152392.297365755
40,41,1,41856415.808459386
40,42,1,41039383.44514731
40,43,1,41885727.929217935
40,44,1,43193700.03175799
40,45,1,44141074.44592948
40,46,1,43667066.83302926
40,47,1,46139737.36103183
40,48,1,47583113.54169889
40,49,1,58104736.784189664
40,50,1,95600776.95804909
50,0,1,0
50,1,1,6927438.703504494
50,2,1,10073012.528129363
50,3,1,9907472.143728815
50,4,1,11485576.88013274
50,5,1,11770951.334963566
50,6,1,13925128.130607234
50,7,1,13055173.627154095
50,8,1,14827919.385434715
50,9,1,14866927.06145388
50,10,1,17687069.44114379
50,11,1,18272626.36239858
50,12,1,21386894.14866753
50,13,1,19541285.784024734
50,14,1,20241749.10944992
50,15,1,20808903.351820838
50,16,1,19337496.585348826
50,17,1,21279734.400553726
50,18,1,22053278.705118682
50,19,1,23598553.354236145
50,20,1,23650926.694918778
50,21,1,24229162.069153085
50,22,1,25810555.90888186
50,23,1,26145135.81388425
50,24,1,26365220.882572513
50,25,1,28680798.395539645
50,26,1,27209611.850338835
50,27,1,28053065.554962587
50,28,1,25896764.668927163
50,29,1,27331848.151813947
50,30,1,27487523.33366317
50,31,1,31120758.30842466
50,32,1,30380512.353427388
50,33,1,30678351.71856592
50,34,1,31581536.371829662
50,35,1,33184670.78105107
50,36,1,33493531.86409393
50,37,1,34802351.04239297
50,38,1,35575466.98785197
50,39,1,35554961.82846165
50,40,1,34141186.36854397
50,41,1,34922692.66608896
50,42,1,36025680.84687059
50,43,1,35752664.08220253
50,44,1,37416112.16778859
50,45,1,36911426.94552712
50,46,1,39606594.72131172
50,47,1,42220310.65835184
50,48,1,48836624.38197598
50,49,1,58298395.603371605
50,50,1,95606780.8449502
