N_bdp,flow,trial,bits_per_second
5,15,1,241057483.43277392
5,16,1,241348229.91101187
5,17,1,247522415.4212875
5,18,1,236412210.73174986
5,19,1,229916424.73442352
5,20,1,232474757.03027707
5,21,1,236250601.0066268
5,22,1,236531425.08119193
5,23,1,231874235.16085172
5,24,1,225923182.03372416
5,25,1,211155695.65325013
5,26,1,210013752.8388917
5,27,1,199425928.87746242
5,28,1,199171088.77451104
5,29,1,205352073.24617457
5,30,1,201544769.83269185
5,31,1,212086449.1624917
5,32,1,218087428.0507175
5,33,1,220140840.94390094
5,34,1,237959639.72392157
5,35,1,237335780.489982
5,36,1,260542074.2228662
5,37,1,260777273.13206282
5,38,1,248509048.55761066
5,39,1,249156817.18245134
5,40,1,272916365.2322606
5,41,1,268058136.59446466
5,42,1,270239788.82600874
5,43,1,293596795.67217594
5,44,1,297962493.7308361
5,45,1,319607788.0696989
5,46,1,305422394.4639129
5,47,1,311312986.890007
5,48,1,320537700.9207683
5,49,1,361156772.06022656
5,50,1,463828088.30839366
10,0,1,0
10,1,1,33642969.61437117
10,2,1,65104940.56278452
10,3,1,93152361.41312863
10,4,1,117846332.23645023
10,5,1,115528259.01744449
10,6,1,126065040.69869621
10,7,1,139281732.96018147
10,8,1,153441371.78670388
10,9,1,160454860.7014953
10,10,1,169924074.53948787
10,11,1,169237339.19426203
10,12,1,176401138.74841967
10,13,1,184954281.56249985
10,14,1,193987805.05048737
10,15,1,205158722.2099204
10,16,1,205622826.00282052
10,17,1,198410169.6196327
10,18,1,201221094.12578997
10,19,1,195030454.40737575
10,20,1,191481564.69255573
10,21,1,210121466.13322955
10,22,1,211973545.7763803
10,23,1,188691505.50772914
10,24,1,183726807.0983255
10,25,1,163043550.5413292
10,26,1,130070741.85802968
10,27,1,145822097.68596435
10,28,1,153409008.28579846
10,29,1,148217857.89934558
10,30,1,125801775.34536488
10,31,1,140035632.48806337
10,32,1,154792310.68403566
10,33,1,166493840.41798905
10,34,1,170016937.65433484
10,35,1,178619166.4399373
10,36,1,194644530.93553516
10,37,1,189339635.67665026
10,38,1,215580612.81543976
10,39,1,221572500.20110142
10,40,1,241722754.8399651
10,41,1,256858814.10024664
10,42,1,318255881.7142272
10,43,1,331747654.9001194
10,44,1,283675201.91872895
10,45,1,288983103.6498739
10,46,1,286586956.113433
10,47,1,291531390.0478001
10,48,1,343349007.2911885
10,49,1,360940687.77852273
10,50,1,463281033.99678427
20,0,1,0
20,1,1,25795478.01677153
20,2,1,53213135.197192155
20,3,1,57312133.205680266
20,4,1,84197638.691395
20,5,1,96402822.66609885
20,6,1,82812501.77694196
20,7,1,86937139.54019585
20,8,1,92265356.00442125
20,9,1,97487424.84984143
20,10,1,102087979.20965455
20,11,1,105631895.08134596
20,12,1,109785180.21930613
20,13,1,108799541.3651952
20,14,1,110035287.18040477
20,15,1,120864964.13169236
20,16,1,127876805.35381025
20,17,1,125204878.45638546
20,18,1,133693797.09572989
20,19,1,142578814.2331467
20,20,1,136774225.71990266
20,21,1,144118447.4449622
20,22,1,150136533.8383758
20,23,1,147463600.3855587
20,24,1,134999789.87939444
20,25,1,118757868.88471021
20,26,1,108509396.67943223
20,27,1,105212589.75767425
20,28,1,112695995.58954035
20,29,1,122437345.31879357
20,30,1,113393088.32837301
20,31,1,119767816.82103276
20,32,1,115402271.59219947
20,33,1,135834086.8100623
20,34,1,153455019.15666953
20,35,1,172630966.94869795
20,36,1,180002520.29307184
20,37,1,196501940.17426103
20,38,1,214563458.92982444
20,39,1,228288479.51095748
20,40,1,241222438.0878174
20,41,1,293483232.8801678
20,42,1,259733997.0888499
20,43,1,325811359.7627128
20,44,1,314021604.09988683
20,45,1,287949373.05143315
20,46,1,427943971.5133279
20,47,1,303867989.10407525
20,48,1,298498739.69769055
20,49,1,360514693.19127697
20,50,1,463470090.7235284
30,0,1,0
30,1,1,23509758.59243285
30,2,1,48025463.32307482
30,3,1,64047212.95312099
30,4,1,81594592.52397144
30,5,1,89486417.96535932
30,6,1,75539974.49028474
30,7,1,79807195.98026152
30,8,1,85198385.86387308
30,9,1,88975841.18610236
30,10,1,90373388.84540042
30,11,1,96418107.16966148
30,12,1,96604424.01998329
30,13,1,99699311.59627713
30,14,1,106792497.29517348
30,15,1,112526641.67681874
30,16,1,117369248.1559784
30,17,1,121898359.70412578
30,18,1,126369513.63789631
30,19,1,130305105.52826242
30,20,1,135872066.4130328
30,21,1,138574158.5872447
30,22,1,145369974.87267235
30,23,1,135802848.27216104
30,24,1,130027891.97847545
30,25,1,110888282.98352778
30,26,1,99050637.96764204
30,27,1,108179328.3965805
30,28,1,111199162.99226068
30,29,1,105728309.22281034
30,30,1,117724584.88177645
30,31,1,118895616.0895378
30,32,1,126392464.70238198
30,33,1,140719159.8587826
30,34,1,158527983.608849
30,35,1,166650682.6182637
30,36,1,180578790.90158856
30,37,1,200537526.57052922
30,38,1,211990852.54201272
30,39,1,226589240.01518017
30,40,1,251339157.33336192
30,41,1,248861032.98114187
30,42,1,255638648.09452006
30,43,1,314095452.4039312
30,44,1,326868390.13571787
30,45,1,288375748.0118678
30,46,1,291999835.16865754
30,47,1,292510444.4533778
30,48,1,324591534.5137426
30,49,1,360678754.59758955
30,50,1,463327853.43058366
40,0,1,0
40,1,1,23485844.90191253
40,2,1,47328297.516878314
40,3,1,65402990.65212234
40,4,1,82017591.480505
40,5,1,84811277.04941252
40,6,1,75426075.01543412
40,7,1,80580094.20664954
40,8,1,85069848.77831428
40,9,1,87981777.52166791
40,10,1,92533251.98029889
40,11,1,95170198.30504943
40,12,1,97687659.61410077
40,13,1,100126539.47277133
40,14,1,104543260.0367062
40,15,1,112150528.8549414
40,16,1,116552777.2914561
40,17,1,121354632.54094121
40,18,1,125631403.42847279
40,19,1,129396532.9330073
40,20,1,135280211.79045781
40,21,1,137748311.6987865
40,22,1,144613005.56500304
40,23,1,137506151.09387997
40,24,1,130732914.49186158
40,25,1,117253350.4245967
40,26,1,94016699.86037141
40,27,1,109683492.25934528
40,28,1,107124350.82219923
40,29,1,114016993.58015598
40,30,1,96666617.01151086
40,31,1,124313816.49209043
40,32,1,120206741.33882909
40,33,1,463124436.6398076
40,34,1,147216170.62239265
40,35,1,166931814.8111796
40,36,1,181544059.7827114
40,37,1,197630568.2662391
40,38,1,215612499.70920685
40,39,1,231790250.1703711
40,40,1,238415565.37402493
40,41,1,261508376.86489576
40,42,1,297200413.16883606
40,43,1,290525137.3258553
40,44,1,303531793.93318546
40,45,1,289401242.8274425
40,46,1,293168837.6207201
40,47,1,309271354.8375372
40,48,1,320506037.4312726
40,49,1,360627544.00478256
40,50,1,463858393.9839139
50,0,1,0
50,1,1,23758635.491172735
50,2,1,47845736.52845765
50,3,1,63926332.385153666
50,4,1,83322711.6980812
50,5,1,85560779.31563605
50,6,1,76497585.04712068
50,7,1,79111077.13586456
50,8,1,84913476.82545277
50,9,1,88994688.83155867
50,10,1,90846099.88019735
50,11,1,97098712.12693226
50,12,1,97268619.47454572
50,13,1,101832253.30105965
50,14,1,101594182.11711945
50,15,1,111209018.43339603
50,16,1,117428750.70275061
50,17,1,121910705.14102054
50,18,1,126707293.7432181
50,19,1,132147834.82185148
50,20,1,134846939.30500597
50,21,1,136916905.09569952
50,22,1,143599483.87893718
50,23,1,139003112.3574492
50,24,1,129328924.63079955
50,25,1,105468150.85924713
50,26,1,110021239.5873528
50,27,1,108403126.6321275
50,28,1,108088352.68365772
50,29,1,115332104.786926
50,30,1,115572558.21776344
50,31,1,116428346.67159018
50,32,1,123370574.43862456
50,33,1,135965136.91977808
50,34,1,153411369.48598704
50,35,1,174354199.72725403
50,36,1,186002120.65773353
50,37,1,197925783.0352277
50,38,1,223218452.36023596
50,39,1,229350229.2325824
50,40,1,245245150.93306038
50,41,1,302512133.2610487
50,42,1,280207480.5606215
50,43,1,319844271.46327454
50,44,1,285431657.05714947
50,45,1,278275156.42080003
50,46,1,292788765.27584094
50,47,1,306354419.5621184
50,48,1,322662219.3820325
50,49,1,361045524.4268214
50,50,1,463658651.99708545
