N_bdp,flow,trial,bits_per_second
5,47,1,322494159.49858564
5,48,1,333722862.4972098
5,49,1,332079198.18212324
5,50,1,468506252.73454535
10,0,1,0
10,1,1,54173771.59315001
10,2,1,100873358.56797536
10,3,1,120847267.37736067
10,4,1,151644425.3309185
10,5,1,177800140.70062727
10,6,1,191125371.649562
10,7,1,196196836.63590243
10,8,1,205495142.41877657
10,9,1,209599317.0014419
10,10,1,200562860.39291874
10,11,1,204231304.01189297
10,12,1,191526137.64900562
10,13,1,197908246.79781497
10,14,1,203298136.3912944
10,15,1,206067272.80488396
10,16,1,204196530.44979706
10,17,1,203895333.71461323
10,18,1,200728179.60064924
10,19,1,199255283.22518957
10,20,1,201790341.23967206
10,21,1,200947860.15546685
10,22,1,197224846.47174808
10,23,1,201118231.54569376
10,24,1,201472983.3927993
10,25,1,176886796.01326823
10,26,1,185358484.65568593
10,27,1,185639052.10432544
10,28,1,174823555.95537856
10,29,1,186331926.8156205
10,30,1,193100037.35806823
10,31,1,199996703.99221206
10,32,1,213716525.06425604
10,33,1,212505243.09334114
10,34,1,209687822.6501084
10,35,1,226496409.4388402
10,36,1,225184666.02532902
10,37,1,226234369.28101626
10,38,1,229811123.23572657
10,39,1,251570296.8660442
10,40,1,256995813.36965904
10,41,1,257694377.3867192
10,42,1,262541082.8028845
10,43,1,268579567.5816582
10,44,1,264134015.56588247
10,45,1,277050201.0188157
10,46,1,306852939.9497619
10,47,1,297653958.78263634
10,48,1,322964214.4652773
10,49,1,347089991.034489
10,50,1,468480294.71489644
20,0,1,0
20,1,1,36537189.96523665
20,2,1,67506472.34311727
20,3,1,74000170.98166648
20,4,1,86450859.21184224
20,5,1,96464965.84039342
20,6,1,106511962.09216036
20,7,1,114757846.54394285
20,8,1,118314011.63648607
20,9,1,129887083.3907822
20,10,1,134504597.47334296
20,11,1,140391031.40736464
20,12,1,135183287.30683476
20,13,1,138260981.3510525
20,14,1,144698364.9585117
20,15,1,147480216.17407367
20,16,1,140971823.20213324
20,17,1,147077606.42552984
20,18,1,141929564.8890015
20,19,1,137093451.7450596
20,20,1,123193839.48561709
20,21,1,127398274.73707773
20,22,1,137391177.35107657
20,23,1,130704475.93066803
20,24,1,126010938.5761371
20,25,1,103726876.19024386
20,26,1,95136835.53317428
20,27,1,101113730.35058548
20,28,1,94479145.42621031
20,29,1,101387329.3611319
20,30,1,122759363.57243194
20,31,1,127537427.15712036
20,32,1,135597392.0125516
20,33,1,144636904.26914403
20,34,1,158047399.21586552
20,35,1,160504245.79113877
20,36,1,172820589.87212572
20,37,1,178715069.67940018
20,38,1,187784886.3059
20,39,1,201305100.866356
20,40,1,206995686.26487386
20,41,1,236870693.9426165
20,42,1,248974679.99600133
20,43,1,259479439.66546926
20,44,1,268623278.9358412
20,45,1,268568101.02285737
20,46,1,289196019.67000884
20,47,1,307773357.5074419
20,48,1,308861617.848673
20,49,1,329234877.4127461
20,50,1,468340225.4705966
30,0,1,0
30,1,1,30681892.268911675
30,2,1,55321638.05989088
30,3,1,56359551.63132849
30,4,1,64713369.69037421
30,5,1,75853398.9790373
30,6,1,465795954.9767783
30,7,1,85516998.4363094
30,8,1,89489664.42352584
30,9,1,92001465.63258918
30,10,1,101874523.13097318
30,11,1,91918627.63252598
30,12,1,96847203.34772652
30,13,1,88177707.21803346
30,14,1,96947543.84162255
30,15,1,93654066.44211079
30,16,1,94747112.58176593
30,17,1,94771482.66435575
30,18,1,83751262.05797277
30,19,1,82382586.84627904
30,20,1,87535579.49680693
30,21,1,85042242.72612517
30,22,1,87943814.70601904
30,23,1,90817163.2629972
30,24,1,80816195.34339918
30,25,1,65480358.43036731
30,26,1,63790407.85576511
30,27,1,71678227.87432697
30,28,1,63816074.09233782
30,29,1,77257549.21735145
30,30,1,85782156.54777458
30,31,1,96791190.12981951
30,32,1,112019928.29912707
30,33,1,123386577.14753991
30,34,1,138191811.20071116
30,35,1,150102353.40662792
30,36,1,163766128.68523055
30,37,1,174005076.3491512
30,38,1,183014595.02275723
30,39,1,194822631.22700647
30,40,1,203615349.43030557
30,41,1,239012089.91419107
30,42,1,246143606.70611462
30,43,1,258129804.0802404
30,44,1,268368054.17763636
30,45,1,291153868.49440056
30,46,1,281813141.6668744
30,47,1,305655120.641244
30,48,1,309451454.65304697
30,49,1,328902314.1666668
30,50,1,468454538.5138628
40,0,1,0
40,1,1,29208384.526074283
40,2,1,49809505.19632241
40,3,1,46949362.51429134
40,4,1,53406272.002419144
40,5,1,57920987.929413766
40,6,1,62278453.25750729
40,7,1,65811166.84941379
40,8,1,67479709.07448725
40,9,1,72347876.8724444
40,10,1,68806036.96782391
40,11,1,71262049.74137872
40,12,1,61692561.46174093
40,13,1,71809246.31415257
40,14,1,78277198.85413498
40,15,1,80698826.74492079
40,16,1,81165914.76639685
40,17,1,81464084.75194539
40,18,1,75209343.33146627
40,19,1,75965325.9515266
40,20,1,70284483.03478211
40,21,1,72513261.52002914
40,22,1,75041854.5816474
40,23,1,81749235.83491965
40,24,1,68798437.7336985
40,25,1,60099264.28617728
40,26,1,59615339.44555956
40,27,1,65660905.90642583
40,28,1,70584882.11018132
40,29,1,77287117.67357612
40,30,1,81019228.83254282
40,31,1,103771122.93177682
40,32,1,111709427.88713486
40,33,1,126703826.9459168
40,34,1,136150077.02679336
40,35,1,149639485.90936816
40,36,1,159272091.0352496
40,37,1,173968147.2153431
40,38,1,187400925.73737618
40,39,1,192784071.898117
40,40,1,210667470.4330318
40,41,1,331060874.258774
40,42,1,255591088.07250005
40,43,1,280815644.5673439
40,44,1,288239962.5328315
40,45,1,273850284.7437082
40,46,1,290648662.8682383
40,47,1,285503559.8149048
40,48,1,308444908.4234084
40,49,1,328632414.3892477
40,50,1,468676381.6809805
50,0,1,0
50,1,1,27918686.19517043
50,2,1,45029361.11432684
50,3,1,465654010.35266715
50,4,1,311130052.5374611
50,5,1,50411392.8217223
50,6,1,54582047.3731281
50,7,1,58175879.72082478
50,8,1,60821433.51270463
50,9,1,61822906.94599703
50,10,1,66905717.98393076
50,11,1,69778404.83812237
50,12,1,70431047.80146931
50,13,1,69146349.1851064
50,14,1,73468373.33068238
50,15,1,74497648.0995148
50,16,1,71291503.15005623
50,17,1,73905814.68338437
50,18,1,73089016.28056613
50,19,1,73419507.4521245
50,20,1,67401776.13393158
50,21,1,71321885.3535493
50,22,1,72112518.8261348
50,23,1,79006291.08445479
50,24,1,73624165.33929242
50,25,1,63642971.1691294
50,26,1,69633328.73101199
50,27,1,64907822.978249274
50,28,1,64534099.69645595
50,29,1,78049264.01741196
50,30,1,91410972.29869454
50,31,1,95721391.48629421
50,32,1,114241222.43233046
50,33,1,124927960.88231437
50,34,1,141282354.03453362
50,35,1,151579543.3081098
50,36,1,160840849.09654114
50,37,1,172994856.8414927
50,38,1,184203976.79530445
50,39,1,203974658.58963466
50,40,1,215906139.582594
50,41,1,235728392.59644538
50,42,1,245272776.321369
50,43,1,271554673.147351
50,44,1,270915586.66129804
50,45,1,283526791.33325696
50,46,1,278580863.8608395
50,47,1,294070167.0352097
50,48,1,317348365.0983753
50,49,1,328303682.0912608
50,50,1,468500988.11370873
