N_bdp,flow,trial,bits_per_second
5,40,1,43685309.083156474
5,41,1,44202517.43229244
5,42,1,44438873.61117591
5,43,1,44927683.391534686
5,44,1,45398433.23265861
5,45,1,45559179.281245165
5,46,1,46153577.22576265
5,47,1,46590955.97348514
5,48,1,46940952.162784554
5,49,1,47416304.644522324
5,50,1,47798253.47213353
10,0,1,0
10,1,1,10265835.42982529
10,2,1,19065879.958722547
10,3,1,16022965.184275936
10,4,1,16949262.591902282
10,5,1,20874549.1587434
10,6,1,20239429.82410145
10,7,1,21924402.88887327
10,8,1,23999060.09747882
10,9,1,25469078.076932725
10,10,1,26540340.921396032
10,11,1,26264108.17547559
10,12,1,27818258.882499754
10,13,1,28805130.67907527
10,14,1,29253680.92954581
10,15,1,30497728.917827174
10,16,1,31439549.832693238
10,17,1,31717849.559582233
10,18,1,32680671.01584032
10,19,1,33268251.775703005
10,20,1,34161811.14529834
10,21,1,34370237.81823098
10,22,1,35850334.00030163
10,23,1,36014953.169702925
10,24,1,36526660.25032399
10,25,1,37620266.882718384
10,26,1,38050355.321810864
10,27,1,38159698.01751234
10,28,1,38825882.47718026
10,29,1,39137750.14822114
10,30,1,40140177.73727695
10,31,1,40474836.222475104
10,32,1,41044741.01591475
10,33,1,41280130.66511848
10,34,1,42051235.837820366
10,35,1,42307720.93690857
10,36,1,42982476.258302175
10,37,1,43250266.15829088
10,38,1,43843294.223766804
10,39,1,44333813.58052703
10,40,1,44356539.53811821
10,41,1,44929460.73146653
10,42,1,45269830.788922526
10,43,1,45545783.27505646
10,44,1,45822825.26850655
10,45,1,46143764.48356086
10,46,1,46477647.081479855
10,47,1,46809886.68504957
10,48,1,47115544.878172815
10,49,1,47439029.90864568
10,50,1,47797646.08911052
20,0,1,0
20,1,1,16629716.630613511
20,2,1,21367994.060924284
20,3,1,25856765.88873044
20,4,1,24518115.037502035
20,5,1,26344609.81256476
20,6,1,28201088.569840163
20,7,1,28326485.28846718
20,8,1,29142270.239563674
20,9,1,29535513.261860307
20,10,1,30649311.133821797
20,11,1,31364782.412616786
20,12,1,32012793.432152417
20,13,1,32059358.14346441
20,14,1,33032221.881225266
20,15,1,33845256.73952466
20,16,1,34440655.937923126
20,17,1,34519483.447656155
20,18,1,35582885.50653784
20,19,1,36034618.0925912
20,20,1,36199207.00907192
20,21,1,36703321.34910829
20,22,1,36944369.62316627
20,23,1,37824209.75045715
20,24,1,37884391.16659148
20,25,1,38428757.897689
20,26,1,39617983.30227055
20,27,1,39965010.00635812
20,28,1,40070692.63065183
20,29,1,40849698.69880056
20,30,1,41360962.73241012
20,31,1,41598814.572890915
20,32,1,41997100.297206506
20,33,1,42264458.06177573
20,34,1,43304130.97909563
20,35,1,43624401.98803511
20,36,1,43466348.696149446
20,37,1,43791306.3872377
20,38,1,44221178.48942387
20,39,1,44526135.63132259
20,40,1,44798460.81505681
20,41,1,45077000.20599584
20,42,1,45550140.59878171
20,43,1,46015045.707225576
20,44,1,46300489.07280573
20,45,1,46310139.29153962
20,46,1,46571841.2097236
20,47,1,46854944.93490369
20,48,1,47170940.41161268
20,49,1,47500509.632019356
20,50,1,47793869.75759564
30,0,1,0
30,1,1,14629778.413443753
30,2,1,17856190.953106925
30,3,1,21675466.524904888
30,4,1,22193137.63192682
30,5,1,23183326.10586416
30,6,1,24623393.381021935
30,7,1,25139204.228815276
30,8,1,25286996.258722514
30,9,1,27014990.710094653
30,10,1,27919534.501606837
30,11,1,29282485.94209869
30,12,1,28660581.42186117
30,13,1,31327898.461437922
30,14,1,30712334.729524158
30,15,1,32377159.977327682
30,16,1,32439371.93193432
30,17,1,32545828.010980003
30,18,1,34323137.35657502
30,19,1,34308958.55145655
30,20,1,34723085.385912724
30,21,1,35303920.43055562
30,22,1,36073625.5706928
30,23,1,36402174.38145947
30,24,1,37139683.12546522
30,25,1,37313412.14948562
30,26,1,37544873.340118214
30,27,1,38566695.17742075
30,28,1,38566233.493681885
30,29,1,39878697.517802425
30,30,1,41176188.06694494
30,31,1,41535322.75710022
30,32,1,42273326.61212701
30,33,1,43107585.49352937
30,34,1,42707295.36567611
30,35,1,43125098.4996199
30,36,1,43605506.43813708
30,37,1,43841585.46367119
30,38,1,44131800.5211856
30,39,1,44376577.82444167
30,40,1,44694578.98593755
30,41,1,45020395.326447725
30,42,1,45414859.385886006
30,43,1,45725221.66322919
30,44,1,45925908.07990414
30,45,1,46223286.95039473
30,46,1,46546589.7775405
30,47,1,46653898.313762866
30,48,1,47046958.20768919
30,49,1,47249506.85537916
30,50,1,47787530.73638243
40,0,1,0
40,1,1,13911906.897322705
40,2,1,17108363.67980465
40,3,1,18181100.34037608
40,4,1,20495973.611255877
40,5,1,21423213.37583171
40,6,1,22352736.388917737
40,7,1,22224129.561688412
40,8,1,22655723.070960388
40,9,1,23389256.600693285
40,10,1,25041558.75321286
40,11,1,25663333.1233305
40,12,1,25993981.30577491
40,13,1,27579895.53597457
40,14,1,27501560.98502536
40,15,1,27884394.1038219
40,16,1,29687694.53081107
40,17,1,29182205.975537285
40,18,1,30046019.584048185
40,19,1,29810300.9813884
40,20,1,30587879.568816677
40,21,1,31080987.77251692
40,22,1,31640459.907245133
40,23,1,32382078.92344725
40,24,1,33155151.231129356
40,25,1,32853322.159474827
40,26,1,33499627.887441218
40,27,1,35302034.71946904
40,28,1,35780050.090215266
40,29,1,36055896.04942978
40,30,1,36979999.969218805
40,31,1,38063692.775672816
40,32,1,37711910.91829116
40,33,1,39499791.10090696
40,34,1,40234489.01917658
40,35,1,40202155.05319541
40,36,1,41041324.775977716
40,37,1,41869137.65457038
40,38,1,41697035.27797401
40,39,1,42206408.05081029
40,40,1,42484743.98879623
40,41,1,43566144.66948077
40,42,1,43657969.536847375
40,43,1,43800276.15717749
40,44,1,44444003.915180534
40,45,1,44949923.14670389
40,46,1,44739696.52487492
40,47,1,45438665.36064361
40,48,1,45579773.62560737
40,49,1,46113730.79596222
40,50,1,47814748.7645
50,0,1,0
50,1,1,13969354.306430409
50,2,1,14611483.434744665
50,3,1,17394645.129087776
50,4,1,19299368.685924616
50,5,1,19867044.85218513
50,6,1,20262398.539944988
50,7,1,20702417.707690116
50,8,1,23191640.731202263
50,9,1,23184869.271772698
50,10,1,23625828.783921592
50,11,1,24488881.78479045
50,12,1,25377996.26955956
50,13,1,25441497.667793937
50,14,1,26065531.905219045
50,15,1,25345580.243247285
50,16,1,27291770.582856514
50,17,1,27752865.14268911
50,18,1,28056833.815107804
50,19,1,27923475.40462682
50,20,1,29051953.17126563
50,21,1,29743634.4064549
50,22,1,30242351.5258729
50,23,1,30330355.60599758
50,24,1,30178424.647051282
50,25,1,30741165.797672022
50,26,1,31562668.26048192
50,27,1,31674169.234106522
50,28,1,31788144.324948218
50,29,1,31316839.211962257
50,30,1,32414084.159454398
50,31,1,34986577.37189548
50,32,1,35238770.293911055
50,33,1,33811440.40412236
50,34,1,35802945.23797424
50,35,1,35389065.62540731
50,36,1,35842654.35789601
50,37,1,35563070.013407215
50,38,1,37419470.50067659
50,39,1,37114768.60811443
50,40,1,37733595.61878163
50,41,1,38018951.11433556
50,42,1,38795514.51897205
50,43,1,39576039.0289771
50,44,1,40480838.47844248
50,45,1,40596880.68392379
50,46,1,40981181.284230106
50,47,1,41603643.73618571
50,48,1,42368870.78228789
50,49,1,43869856.022949256
50,50,1,47814716.95780126
