N_bdp,flow,trial,bits_per_second
30,28,1,55023778.93385144
30,29,1,56795971.693907425
30,30,1,59800796.77189729
30,31,1,61057415.16192935
30,32,1,61120949.182676636
30,33,1,63676152.763288386
30,34,1,63711309.564852946
30,35,1,64432951.69835592
30,36,1,68860888.88699871
30,37,1,70408178.64676921
30,38,1,73063715.05325356
30,39,1,69743681.68612698
30,40,1,74331837.60890198
30,41,1,74414938.81689358
30,42,1,77133439.78273349
30,43,1,76878153.57877022
30,44,1,78231459.50264463
30,45,1,82579615.4774869
30,46,1,83023834.15931611
30,47,1,86000674.20442422
30,48,1,85554609.24006882
30,49,1,86152894.06590265
30,50,1,95620959.04891168
40,0,1,0
40,1,1,27778759.656592373
40,2,1,30453871.77497601
40,3,1,29683677.649905026
40,4,1,32014107.627095632
40,5,1,35613321.81822048
40,6,1,33824452.97573205
40,7,1,36895146.618372165
40,8,1,39134781.24121528
40,9,1,42308793.18979268
40,10,1,41571107.66573907
40,11,1,42569948.02858936
40,12,1,42330079.066330895
40,13,1,42387083.3672151
40,14,1,43172037.33754451
40,15,1,42854028.08265781
40,16,1,44227372.019539095
40,17,1,43121052.55215286
40,18,1,44751302.1019868
40,19,1,44236268.321579866
40,20,1,45611569.559778996
40,21,1,45786585.642821185
40,22,1,46545506.14258662
40,23,1,47834458.58867049
40,24,1,47852550.82596641
40,25,1,48769705.36044824
40,26,1,49302627.3276396
40,27,1,50291551.889855795
40,28,1,51438121.62897637
40,29,1,52324098.48733771
40,30,1,53050678.14124918
40,31,1,54526619.16952914
40,32,1,57329044.323880084
40,33,1,56491044.74785609
40,34,1,59135160.544959374
40,35,1,58915033.46350992
40,36,1,59689332.83647503
40,37,1,60493579.77981025
40,38,1,62296163.79437321
40,39,1,63123181.94372082
40,40,1,64213513.94810606
40,41,1,65770144.67063852
40,42,1,69092584.21234179
40,43,1,72750776.66207491
40,44,1,69731917.49431825
40,45,1,74689488.42433582
40,46,1,76577616.00945593
40,47,1,79676514.02242516
40,48,1,79195263.38794214
40,49,1,81602308.89303367
40,50,1,95616762.24292691
50,0,1,0
50,1,1,19128042.172429517
50,2,1,28443565.2085775
50,3,1,32282012.42337131
50,4,1,35082863.59550177
50,5,1,36423402.37064488
50,6,1,34662356.7811091
50,7,1,37912754.85532277
50,8,1,40951445.848334156
50,9,1,37079019.35146254
50,10,1,40506796.39350802
50,11,1,40957134.38855578
50,12,1,42496926.511838965
50,13,1,43330890.58966217
50,14,1,43128188.31353557
50,15,1,45059922.25256909
50,16,1,44593503.53445949
50,17,1,44621842.03549362
50,18,1,45279804.30254439
50,19,1,44972073.28496304
50,20,1,46700182.358216584
50,21,1,48023818.74074009
50,22,1,47830615.42843776
50,23,1,46980320.02842459
50,24,1,48128834.51409693
50,25,1,48430744.95299237
50,26,1,48820584.894821145
50,27,1,49759004.48922428
50,28,1,50147959.70489377
50,29,1,51224008.36528755
50,30,1,51465021.12100909
50,31,1,52504058.31940692
50,32,1,53272421.02731453
50,33,1,53886170.82529828
50,34,1,54686842.445760146
50,35,1,54768963.065762915
50,36,1,56794097.6389597
50,37,1,57475305.09840746
50,38,1,59792634.83174728
50,39,1,58442019.00671537
50,40,1,60357187.61801151
50,41,1,61365244.40094592
50,42,1,62248116.57171837
50,43,1,63947887.719083965
50,44,1,65391274.65694308
50,45,1,68300273.6099752
50,46,1,69772807.09492344
50,47,1,73368089.059058
50,48,1,73137651.87999582
50,49,1,71437471.74029814
50,50,1,95616258.62398459
