N_bdp,flow,trial,bits_per_second
0.5,0,1,95613354.52498183
0.5,1,1,80900850.14403303
0.5,2,1,69575671.9568064
0.5,3,1,49984302.52802981
0.5,4,1,48382919.057204135
0.5,5,1,38299524.67552131
0.5,6,1,36624366.335817546
0.5,7,1,34756668.83075284
0.5,8,1,28700077.06851912
0.5,9,1,23593044.89277748
0.5,10,1,21822242.896789655
0.5,11,1,23178956.79149708
0.5,12,1,21164564.41725153
0.5,13,1,19778720.903420296
0.5,14,1,23595591.16684801
0.5,15,1,17456834.761945676
0.5,16,1,21005650.285650745
0.5,17,1,17232653.022043876
0.5,18,1,16313309.944846187
0.5,19,1,17757070.82888552
0.5,20,1,16830674.215019736
0.5,21,1,15751786.087527668
0.5,22,1,14134464.365780704
0.5,23,1,12745218.72672394
0.5,24,1,12983741.24871839
0.5,25,1,14523028.048138902
0.5,26,1,12741809.126860136
0.5,27,1,11832477.194737663
0.5,28,1,11545124.67279194
0.5,29,1,9891135.573336728
0.5,30,1,9313992.22432228
0.5,31,1,9611975.813627897
0.5,32,1,8690448.511256529
0.5,33,1,7731069.244572671
0.5,34,1,7857403.849858736
0.5,35,1,6816663.186188853
0.5,36,1,6215777.996377043
0.5,37,1,5901577.306665424
0.5,38,1,5360153.128871523
0.5,39,1,5074128.696967564
0.5,40,1,4536490.322674188
0.5,41,1,4509181.98351336
0.5,42,1,3882820.6229506643
0.5,43,1,3101996.3620331935
0.5,44,1,2492910.6735459054
0.5,45,1,2325352.5482140663
0.5,46,1,1904684.5473728804
0.5,47,1,1672429.8462460581
0.5,48,1,1181298.9659656638
0.5,49,1,676657.4864198057
0.5,50,1,0
5,0,1,95619273.93067464
5,1,1,70181032.02878046
5,2,1,55206757.97328585
5,3,1,41245495.866761275
5,4,1,39750128.04750692
5,5,1,40070774.30054787
5,6,1,39746597.41277669
5,7,1,37791744.6306961
5,8,1,31425095.6399296
5,9,1,33901245.44956563
5,10,1,30835847.72496718
5,11,1,30631471.26629435
5,12,1,30016288.394289754
5,13,1,26681796.56904532
5,14,1,25736429.32575589
5,15,1,22794908.92797466
5,16,1,22130879.068338305
5,17,1,20939666.66801355
5,18,1,19826911.206239376
5,19,1,18102658.712185808
5,20,1,18194166.793670718
5,21,1,16486761.773003066
5,22,1,15246664.435684113
5,23,1,15421276.362287346
5,24,1,14577375.80588338
5,25,1,14673533.442590902
