N_bdp,flow,trial,bits_per_second
20,1,1,426446414.9758348
20,2,1,414320506.3281042
20,3,1,386751658.66436136
20,4,1,372309703.5107559
20,5,1,349137105.9047979
20,6,1,329595461.3699767
20,7,1,315576398.7480033
20,8,1,320612576.2404447
20,9,1,300678131.732051
20,10,1,301633808.31853056
20,11,1,320899876.4171835
20,12,1,294771965.61222565
20,13,1,309314059.50604564
20,14,1,298728771.907645
20,15,1,304307436.55435
20,16,1,304716509.69836414
20,17,1,304694096.54666173
20,18,1,292768464.41337806
20,19,1,303003067.80364937
20,20,1,304154882.22924083
20,21,1,295641561.9390668
20,22,1,291126153.8776441
20,23,1,291420665.42234886
20,24,1,289418668.6103853
20,25,1,290793616.82491374
20,26,1,297859265.3656862
20,27,1,299335252.56090933
20,28,1,306913605.42929184
20,29,1,291453133.5350365
20,30,1,273975265.0992424
20,31,1,278543975.8539633
20,32,1,284646978.13979125
20,33,1,269954095.0423824
20,34,1,261434516.40678987
20,35,1,269387274.459097
20,36,1,258381348.1179122
20,37,1,254264792.30716935
20,38,1,258150442.00554696
20,39,1,242768165.18254474
20,40,1,244004079.67546785
20,41,1,222218511.74880397
20,42,1,245453658.61234608
20,43,1,243888854.23124564
20,44,1,228528988.5929014
20,45,1,234373940.12979835
20,46,1,203865481.38341594
20,47,1,197909959.01266512
20,48,1,181118830.32425255
20,49,1,170670614.3559875
20,50,1,0
30,0,1,473297514.8066154
30,1,1,439684442.22558236
30,2,1,432627493.5952623
30,3,1,427662162.27656996
30,4,1,411496991.8012157
30,5,1,405872622.7785821
30,6,1,397735296.8478449
30,7,1,389878570.0834941
30,8,1,376851175.71954465
30,9,1,380372447.7079927
30,10,1,368849240.04936403
30,11,1,373977309.6525033
30,12,1,362950080.2822509
30,13,1,365252082.8274463
30,14,1,350531210.3529176
30,15,1,328185251.89616054
30,16,1,340229892.2185865
30,17,1,350670654.2515145
30,18,1,338390614.9960024
30,19,1,348783904.10788804
30,20,1,337006334.22834045
30,21,1,338154470.8103996
30,22,1,335789734.48821205
30,23,1,334617014.0553933
30,24,1,338354681.16210794
30,25,1,333526315.1726159
30,26,1,337942895.2018808
30,27,1,340036810.02359504
30,28,1,348033311.1106493
30,29,1,349842447.80979776
30,30,1,325604814.0708643
30,31,1,313846806.45987445
30,32,1,310312010.8338049
30,33,1,304929318.9526314
30,34,1,294942175.4857473
30,35,1,291993193.7343872
30,36,1,293057539.8505906
30,37,1,289104507.6493399
30,38,1,293902981.0295944
30,39,1,273767754.3909573
30,40,1,278271984.6723191
30,41,1,270157394.09898394
30,42,1,263032923.83263016
30,43,1,249000769.62770152
30,44,1,231184959.18426067
30,45,1,222503568.18563166
30,46,1,216092803.38628414
30,47,1,200088606.13458908
30,48,1,190095798.46964124
30,49,1,160059665.02681324
30,50,1,0
40,0,1,471150745.67646515
40,1,1,445919945.5841654
40,2,1,443246232.52990425
40,3,1,440178804.7152044
40,4,1,434109976.5947604
40,5,1,433043720.52404946
40,6,1,417218257.1316371
40,7,1,418155172.2640857
40,8,1,410792112.4278115
40,9,1,409698236.10173225
40,10,1,401552716.66856414
40,11,1,396818808.77855456
40,12,1,396851012.5615348
40,13,1,388110085.377287
40,14,1,393485885.85709596
40,15,1,391013368.5888775
40,16,1,381424498.98851943
40,17,1,396789941.7956753
40,18,1,382377026.90619206
40,19,1,393831514.1205306
40,20,1,386652532.3785135
40,21,1,383955381.86131775
40,22,1,389591117.21305895
40,23,1,386820214.6872702
40,24,1,399388508.85468143
40,25,1,373539499.6364662
40,26,1,394909932.8274024
40,27,1,400259793.5584238
40,28,1,397563914.54780823
40,29,1,391321995.9482566
40,30,1,369692959.88066995
40,31,1,371552766.153647
40,32,1,343900195.8681025
40,33,1,336268500.776017
40,34,1,329592654.33860874
40,35,1,328707698.0998878
40,36,1,321810219.51367736
40,37,1,309661053.5660794
40,38,1,301103868.0437942
40,39,1,293689011.91203713
40,40,1,281422778.253539
40,41,1,262721695.7194819
40,42,1,251520672.03859502
40,43,1,245468143.87009537
40,44,1,228503053.10323346
40,45,1,208819750.3818183
40,46,1,207809881.08201927
40,47,1,206758768.03988847
40,48,1,189155425.87861723
40,49,1,161919770.8851139
40,50,1,0
50,0,1,474031890.55472875
50,1,1,448962153.1092073
50,2,1,448576896.35030186
50,3,1,445382473.164825
50,4,1,440637315.4595086
50,5,1,434012813.5340602
50,6,1,440169464.3787042
50,7,1,432778058.29718345
50,8,1,428615286.11552
50,9,1,421442541.81002635
50,10,1,432298162.62540907
50,11,1,417759266.4661568
50,12,1,425564574.12748736
50,13,1,423790223.74367213
50,14,1,429906383.433216
50,15,1,427517665.4881731
50,16,1,429019638.69119763
50,17,1,429261128.00563014
50,18,1,429902305.9053972
50,19,1,428220978.3420315
50,20,1,423393431.706487
50,21,1,422009205.53630555
50,22,1,423338964.7416979
50,23,1,418982030.75580096
50,24,1,424459032.79292095
50,25,1,420668188.2723789
50,26,1,410549289.9187906
50,27,1,424427097.2403099
50,28,1,421469266.58907914
50,29,1,392026764.7186517
50,30,1,392950424.17428154
50,31,1,379272918.23314077
50,32,1,363285966.9847183
50,33,1,356789051.1281766
50,34,1,347273877.2294071
50,35,1,336941764.6973763
50,36,1,329169722.88849247
50,37,1,316113702.2952887
50,38,1,312691553.63886446
50,39,1,294219494.0916101
50,40,1,281651168.28400165
50,41,1,270491893.07902235
50,42,1,260088174.04348585
50,43,1,232112313.7076044
50,44,1,227805330.8376127
50,45,1,218255404.9514183
50,46,1,204218061.36624265
50,47,1,185338405.3560054
50,48,1,188197266.5834177
50,49,1,161330248.37497243
50,50,1,0
