N_bdp,flow,trial,bits_per_second
0.5,0,1,0
0.5,1,1,121007414.38156997
0.5,2,1,249860990.668371
0.5,3,1,311747355.91173506
0.5,4,1,339589041.89889145
0.5,5,1,359529848.81534976
0.5,6,1,374906281.08289534
0.5,7,1,385864497.07105243
0.5,8,1,397494168.97673243
0.5,9,1,406005966.9662269
0.5,10,1,412304742.50048697
0.5,11,1,420036326.248961
0.5,12,1,427217980.8997528
0.5,13,1,431732933.1916843
0.5,14,1,435162196.41131246
0.5,15,1,439171184.54106027
0.5,16,1,442602879.960155
0.5,17,1,446574736.84163165
0.5,18,1,448995989.7266495
0.5,19,1,450233116.15469164
0.5,20,1,451804133.18071365
0.5,21,1,452453603.4292505
0.5,22,1,452929210.12068737
0.5,23,1,453422852.0945762
0.5,24,1,454360280.6613478
0.5,25,1,456080613.8925904
0.5,26,1,456927035.4045132
0.5,27,1,461066867.82339114
0.5,28,1,459029206.7436316
0.5,29,1,462430737.13216573
0.5,30,1,463414585.4886926
0.5,31,1,464719634.9158673
0.5,32,1,460870533.81997085
0.5,33,1,461279278.7128985
0.5,34,1,461684284.79943734
0.5,35,1,461729195.690615
0.5,36,1,462177678.41016644
0.5,37,1,467053722.497305
0.5,38,1,464896237.41478163
0.5,39,1,469762014.9496935
0.5,40,1,466189400.518101
0.5,41,1,467355692.8139693
0.5,42,1,471343310.8264426
0.5,43,1,467643109.25866985
0.5,44,1,467176486.5655452
0.5,45,1,470385685.64002246
0.5,46,1,469431765.36381304
0.5,47,1,472333357.3133381
0.5,48,1,469740051.41579384
0.5,49,1,475278135.7951537
0.5,50,1,473529290.6114337
5,0,1,0
5,1,1,133564647.88483155
5,2,1,199319091.1580924
5,3,1,213688744.13961068
5,4,1,224934569.2728097
5,5,1,186135105.6578811
5,6,1,242936331.2462915
5,7,1,214025802.84480932
5,8,1,177970246.57612616
5,9,1,231824351.99454206
5,10,1,172594838.53605488
5,11,1,192867384.92506114
5,12,1,168169731.00692925
5,13,1,217939572.4102061
5,14,1,179367223.8367615
5,15,1,172453956.16220358
5,16,1,177897037.87391728
5,17,1,184570003.99410513
5,18,1,193274865.10394657
5,19,1,253074806.3760739
5,20,1,275925803.2899014
5,21,1,260078494.3553255
5,22,1,264702223.73664346
5,23,1,259285636.92895144
5,24,1,253446537.19299996
5,25,1,260814309.44694263
5,26,1,238077397.63917112
5,27,1,235986944.23848915
5,28,1,284534424.6793492
5,29,1,269974586.9939527
5,30,1,277349941.0274741
5,31,1,293467329.8602786
5,32,1,299195269.76590514
5,33,1,301024430.3934308
5,34,1,306402092.3164176
5,35,1,320919333.39972216
5,36,1,314828796.01309705
5,37,1,314973723.34867245
5,38,1,333677934.4605001
5,39,1,330611879.6406622
5,40,1,353288641.0392191
5,41,1,358865846.8523755
5,42,1,370599541.99313736
5,43,1,366572007.89137983
5,44,1,367876388.04823565
5,45,1,356966643.07801574
5,46,1,344642534.33948225
5,47,1,345263163.18335086
5,48,1,338454049.26941556
5,49,1,399008792.3076356
5,50,1,471867676.08697796
10,0,1,0
10,1,1,91248573.87806863
10,2,1,135205075.3950152
10,3,1,174084671.17659628
10,4,1,198780209.54635397
10,5,1,192671514.74540198
10,6,1,217118185.591826
10,7,1,184351300.333782
10,8,1,173560904.33009028
10,9,1,192905482.7386986
10,10,1,168903121.09255466
10,11,1,181018222.56233755
10,12,1,177573693.30288926
10,13,1,170781257.17589727
10,14,1,187406778.22284746
10,15,1,189072801.8311918
10,16,1,202951373.19671202
10,17,1,198554659.0090384
10,18,1,186743323.98205402
10,19,1,188957470.7523065
10,20,1,200648765.4463404
10,21,1,211448661.8756035
10,22,1,191613664.63218212
10,23,1,219395496.56524757
10,24,1,206971387.32495695
10,25,1,206185477.60625812
10,26,1,210858087.89889866
10,27,1,206918867.98398176
10,28,1,208846188.03534657
10,29,1,207076134.82109416
10,30,1,246649396.89431122
10,31,1,231636309.60017043
10,32,1,237409692.5620553
10,33,1,273132322.41058964
10,34,1,268507545.8567908
10,35,1,254857075.6288451
10,36,1,268442149.2765391
10,37,1,267504308.6822092
10,38,1,260638490.9039858
10,39,1,286020856.011609
10,40,1,288666240.29402083
10,41,1,285506622.7455406
10,42,1,263124625.95002472
10,43,1,290013944.91793734
10,44,1,266704307.56462198
10,45,1,297415230.44198596
10,46,1,299839574.44999796
10,47,1,309579538.6555437
10,48,1,328769202.6344881
10,49,1,325357673.7276939
10,50,1,471809180.295698
20,0,1,0
20,1,1,57171208.61678941
20,2,1,68002722.70573364
20,3,1,95116837.59606323
20,4,1,109390309.68032724
20,5,1,132918044.6659707
20,6,1,151727580.93657285
20,7,1,164396578.51801902
20,8,1,158867946.67205277
20,9,1,178238609.0363543
20,10,1,178465073.1224693
20,11,1,158475617.38122618
20,12,1,183335212.95811304
20,13,1,169997647.2055117
20,14,1,179825119.4199294
20,15,1,174108914.84171292
20,16,1,172340105.87304553
20,17,1,172230790.31202185
20,18,1,184154623.8377829
20,19,1,172282843.7389747
