N_bdp,flow,trial,bits_per_second
0.5,0,1,0
0.5,1,1,44301076.416820146
0.5,2,1,69381684.53715964
0.5,3,1,83971501.7917961
0.5,4,1,86055916.1933424
0.5,5,1,87192360.97090456
0.5,6,1,87431591.38860746
0.5,7,1,87261694.87520394
0.5,8,1,87278428.77436146
0.5,9,1,87324194.6622489
0.5,10,1,87513593.20725666
0.5,11,1,87353936.60032667
0.5,12,1,87448780.49645478
0.5,13,1,87177162.63202196
0.5,14,1,87156174.89057478
0.5,15,1,87572338.79071969
0.5,16,1,87609293.736957
0.5,17,1,87852498.2903191
0.5,18,1,88114050.83172679
0.5,19,1,88107449.90036224
0.5,20,1,88275466.87783778
0.5,21,1,88469670.26594095
0.5,22,1,88370251.19398196
0.5,23,1,88755823.62831289
0.5,24,1,88750519.63149485
0.5,25,1,89031886.40045421
0.5,26,1,89365248.56753866
0.5,27,1,89552105.5357766
0.5,28,1,89751236.74005619
0.5,29,1,90060834.57814592
0.5,30,1,90146009.2327585
0.5,31,1,90089553.41275814
0.5,32,1,90112445.07587582
0.5,33,1,90789812.50903209
0.5,34,1,90831579.76689872
0.5,35,1,90877179.58477609
0.5,36,1,91295289.75491585
0.5,37,1,91285430.3030303
0.5,38,1,91531892.10575026
0.5,39,1,91874728.70707583
0.5,40,1,92068648.2040903
0.5,41,1,92012379.52716663
0.5,42,1,92354000.21480154
0.5,43,1,92473631.05014469
0.5,44,1,92679380.14222547
0.5,45,1,92887181.42348966
0.5,46,1,93048382.74494822
0.5,47,1,93311182.53095016
0.5,48,1,93340483.92216003
0.5,49,1,93546871.23567718
0.5,50,1,93791415.64736085
5,0,1,0
5,1,1,32048123.908605248
5,2,1,42945486.13475223
5,3,1,47057994.312613934
5,4,1,48088987.16443685
5,5,1,48426982.31354138
5,6,1,48439197.73436713
5,7,1,49489733.35933024
5,8,1,48081958.65172406
5,9,1,48636073.21341781
5,10,1,49029895.86632197
5,11,1,50001274.59950049
5,12,1,49909609.1241305
5,13,1,49382505.04757557
5,14,1,49598069.35180148
5,15,1,50797361.24415913
5,16,1,50859394.872548096
5,17,1,51370193.591859475
5,18,1,51151766.42726121
5,19,1,51078080.12860917
5,20,1,50525170.120790176
5,21,1,49385847.63932726
5,22,1,52141293.25369629
5,23,1,51465655.650456294
5,24,1,50829374.259561464
5,25,1,51725906.59560937
5,26,1,50169054.35574184
5,27,1,52370056.97611736
5,28,1,51355437.7185147
5,29,1,52315798.001723066
5,30,1,55848918.79026166
5,31,1,53081068.111352324
