N_bdp,flow,trial,bits_per_second
10,46,1,5351930.299441269
10,47,1,4568488.041416432
10,48,1,3326100.0556238745
10,49,1,2323977.9077812345
10,50,1,0
20,0,1,47803795.77818279
20,1,1,37472877.186713755
20,2,1,34866619.36044362
20,3,1,31023860.463018075
20,4,1,30841072.522522617
20,5,1,30206958.853515394
20,6,1,29590009.627110798
20,7,1,29011968.996468764
20,8,1,27675111.987201
20,9,1,27645121.358488508
20,10,1,26302431.608035337
20,11,1,25991156.164662108
20,12,1,25498186.232232507
20,13,1,25091740.64852956
20,14,1,24462730.264291164
20,15,1,24045838.117509823
20,16,1,23753394.361689515
20,17,1,23168792.080634713
20,18,1,22645520.78811355
20,19,1,21988953.098307144
20,20,1,22280361.405444685
20,21,1,21885221.516063396
20,22,1,21336575.881342005
20,23,1,20845764.04993843
20,24,1,20931589.308377996
20,25,1,20406497.26118165
20,26,1,20745302.414217383
20,27,1,20001466.96592816
20,28,1,19556273.43472535
20,29,1,19614122.383112807
20,30,1,19185083.444104988
20,31,1,18976703.778073456
20,32,1,18863535.286247242
20,33,1,18673197.960100915
20,34,1,18007987.283525147
20,35,1,17698416.697142106
20,36,1,17845689.834088694
20,37,1,17153103.43185933
20,38,1,16756975.274448242
20,39,1,16622485.805296928
20,40,1,16804462.25655231
20,41,1,16019281.497116754
20,42,1,16095233.485774053
20,43,1,15580236.583338736
20,44,1,14213106.045066064
20,45,1,13787359.534713157
20,46,1,13156902.299662108
20,47,1,11045770.866591202
20,48,1,9621476.920194272
20,49,1,12203750.858464109
20,50,1,0
30,0,1,47803888.848227575
30,1,1,39844914.67667497
30,2,1,39247852.90289853
30,3,1,36589103.46328908
30,4,1,37800141.061604045
30,5,1,32946920.916743234
30,6,1,33686656.28209038
30,7,1,32688160.277710866
30,8,1,32537192.931525856
30,9,1,31556328.371833216
30,10,1,31560546.722591933
30,11,1,31026315.148500923
30,12,1,29090449.28810419
30,13,1,29396223.15632894
30,14,1,28969666.05784559
30,15,1,27520724.317465883
30,16,1,26805158.23386178
30,17,1,26808851.422493998
30,18,1,26856781.172763903
30,19,1,25311673.42357453
30,20,1,25342715.301238883
30,21,1,24931822.868727893
30,22,1,25370452.272485893
30,23,1,24399038.581795435
30,24,1,24548129.135617826
30,25,1,24071773.2831978
30,26,1,22393737.98339359
30,27,1,23095054.428299855
30,28,1,22339642.14331717
30,29,1,21655623.066153012
30,30,1,21817120.103539277
30,31,1,22251411.17708318
30,32,1,22169946.06056168
30,33,1,21884337.33904592
30,34,1,20960661.614900596
30,35,1,20996284.374014072
30,36,1,21273527.737648435
30,37,1,20901391.132072855
30,38,1,20158952.18951014
30,39,1,20104892.055867657
30,40,1,19803389.194074847
30,41,1,19856385.128248755
30,42,1,19348534.2428122
30,43,1,18706760.31456702
30,44,1,18821196.721689258
30,45,1,25176691.78581363
30,46,1,18097365.838064387
30,47,1,17695817.166621342
30,48,1,17488773.613689523
30,49,1,16452037.76511466
30,50,1,0
40,0,1,47730428.595827706
40,1,1,44445155.93281562
40,2,1,42526460.53193056
40,3,1,41661295.70294243
40,4,1,41286068.9730614
40,5,1,40197565.32869733
40,6,1,40108440.260815665
40,7,1,38870099.87600931
40,8,1,36860788.01232322
40,9,1,35518764.75149469
40,10,1,36569882.52423497
40,11,1,36177420.580873646
40,12,1,32357552.103215255
40,13,1,32133005.158468563
40,14,1,31926930.96509494
40,15,1,31359018.934281725
40,16,1,30731703.663837463
40,17,1,29779000.675268225
40,18,1,28691722.743848756
40,19,1,28920154.597611334
40,20,1,29808533.019555204
40,21,1,28764812.39463077
40,22,1,28358052.986509476
40,23,1,29523661.10655595
40,24,1,28067840.325057663
40,25,1,28610958.511472274
40,26,1,28860813.51126455
40,27,1,28507198.081527993
40,28,1,27365544.494753733
40,29,1,26157998.010024566
40,30,1,25171122.52146207
40,31,1,25485673.118416917
40,32,1,25126608.175116707
40,33,1,25172778.114251256
40,34,1,23961755.09697258
40,35,1,24284030.570205454
40,36,1,23114713.108677395
40,37,1,23965681.545189593
40,38,1,23805776.71137925
40,39,1,23940577.925992407
40,40,1,23340609.15516806
40,41,1,22873669.14850238
40,42,1,22069856.71210736
40,43,1,21780952.537372768
40,44,1,22147986.31049904
40,45,1,22095037.09049552
40,46,1,21752242.068522327
40,47,1,20984754.08363752
40,48,1,20950267.760190405
40,49,1,18881262.450391386
40,50,1,0
50,0,1,47724590.03421765
50,1,1,44926192.56512701
50,2,1,44860638.35981022
50,3,1,43899721.20114258
50,4,1,42949182.8512732
50,5,1,42115066.31860648
50,6,1,40769477.10794947
50,7,1,40188258.44098779
50,8,1,38184691.639878154
50,9,1,37209305.61034912
50,10,1,37778817.98038146
50,11,1,37196882.646792755
50,12,1,36318604.87289938
50,13,1,35604897.65807984
50,14,1,36255171.95337201
50,15,1,34174766.0134731
50,16,1,33959165.34556791
50,17,1,33436493.18336068
50,18,1,33312414.394139964
50,19,1,31343089.033547495
50,20,1,32871092.77535743
50,21,1,31383791.928929172
50,22,1,31494356.76299915
50,23,1,29933877.295685958
50,24,1,30103066.91824748
50,25,1,30104169.197561502
50,26,1,29828725.101302616
50,27,1,29725964.053956416
50,28,1,30092323.63735634
50,29,1,28118134.114541415
50,30,1,27943720.66577727
50,31,1,27483131.53888725
50,32,1,25985503.496870838
50,33,1,26863071.7386312
50,34,1,25103644.673100013
50,35,1,25990485.690877393
50,36,1,26310233.309415914
50,37,1,25618786.779439285
50,38,1,24906761.563495558
50,39,1,25311773.21742421
50,40,1,24777436.79941359
50,41,1,25429553.65743408
50,42,1,25791466.29995563
50,43,1,25811266.67977484
50,44,1,25322331.718776975
50,45,1,25327049.95237574
50,46,1,24587491.95255273
50,47,1,23895992.8369161
50,48,1,23618490.929543566
50,49,1,21286968.4651414
50,50,1,0
