N_bdp,flow,trial,bits_per_second
50,13,1,9803949.310742047
50,14,1,10279826.282280413
50,15,1,10009511.073243352
50,16,1,8923919.511080537
50,17,1,9467951.871859549
50,18,1,8412477.828058878
50,19,1,9471471.898784762
50,20,1,9402412.471036892
50,21,1,8228058.993321878
50,22,1,6976205.936342615
50,23,1,6818928.277135605
50,24,1,5954919.41731058
50,25,1,7190554.65092853
50,26,1,7583898.702151155
50,27,1,7689054.977199152
50,28,1,7356746.832344882
50,29,1,7038162.060195475
50,30,1,7035717.018138382
50,31,1,6875434.587375403
50,32,1,7774693.965695076
50,33,1,7689535.933713345
50,34,1,8444753.186012246
50,35,1,6924469.408525201
50,36,1,7283281.57839528
50,37,1,7317642.648310245
50,38,1,8412923.912893334
50,39,1,8171854.4739508815
50,40,1,8946051.111307668
50,41,1,8568435.350755326
50,42,1,10819576.274176054
50,43,1,11041256.774274679
50,44,1,12871714.353970254
50,45,1,14986403.467132382
50,46,1,17388766.331683077
50,47,1,20332325.39124329
50,48,1,24014712.207076713
50,49,1,29362246.342561074
50,50,1,47446569.56994522
