N_bdp,flow,trial,bits_per_second
5,41,1,14066939.249697695
5,42,1,14900461.207419578
5,43,1,15915213.274582556
5,44,1,13821426.711383447
5,45,1,13143075.137932267
5,46,1,12769807.26602867
5,47,1,11240350.454421898
5,48,1,13440634.14863061
5,49,1,15503561.994104467
5,50,1,0
10,0,1,47527457.406735696
10,1,1,36940499.21936296
10,2,1,30983811.509217016
10,3,1,28817650.11932683
10,4,1,26643291.517038073
10,5,1,28504712.450600397
10,6,1,28823295.113601588
10,7,1,29481406.909088027
10,8,1,27718459.02690763
10,9,1,28595056.935285404
10,10,1,28426213.798790466
10,11,1,28607352.52601771
10,12,1,27194031.586068604
10,13,1,28451862.702035144
10,14,1,27331907.140927635
10,15,1,27499625.295973945
10,16,1,26061138.16716051
10,17,1,25715418.484266832
10,18,1,24196641.876501966
10,19,1,25119220.610096153
10,20,1,24649831.34363933
10,21,1,24402352.093653303
10,22,1,23892885.339835983
10,23,1,24880371.097090673
10,24,1,24503186.562325742
10,25,1,24805902.516590744
10,26,1,26735164.986378245
10,27,1,26576822.812050167
10,28,1,25090644.78552605
10,29,1,24113833.121868744
10,30,1,23617011.13029908
10,31,1,21810165.519322343
10,32,1,22664327.034919143
10,33,1,22152215.108717803
10,34,1,22767846.68640526
10,35,1,21370395.686914664
10,36,1,21467864.972784944
10,37,1,21435550.504688088
10,38,1,22172457.55653992
10,39,1,21139875.59461231
10,40,1,21234331.42673546
10,41,1,21023928.857475225
10,42,1,20247389.618273605
10,43,1,20121954.339335296
10,44,1,19140595.949681107
10,45,1,18726531.0732203
10,46,1,20017482.712472558
10,47,1,18681489.216458324
10,48,1,17085657.427118905
10,49,1,13400443.411616558
10,50,1,0
20,0,1,47754730.565666474
20,1,1,40644655.06316315
20,2,1,36791290.25083471
20,3,1,33719408.77276626
20,4,1,33960013.18898214
20,5,1,34956180.9121248
20,6,1,32875650.24731528
20,7,1,32629736.48728422
20,8,1,32227422.432153225
20,9,1,31305672.164958104
20,10,1,32456908.84054397
20,11,1,32802137.887703735
20,12,1,31809148.32675355
20,13,1,31361880.12802207
20,14,1,30877351.215758644
20,15,1,31836790.385156643
20,16,1,31110045.778672446
20,17,1,30829565.0766327
20,18,1,31714466.68335384
20,19,1,31197995.633962262
20,20,1,31400450.427274264
20,21,1,31554184.60660486
20,22,1,30332463.131305538
20,23,1,30315266.240028143
20,24,1,30950417.243641943
20,25,1,33406416.93678516
20,26,1,32090324.91371883
20,27,1,31934808.78236529
20,28,1,31322184.86605301
20,29,1,29680473.221446615
20,30,1,30852504.143167928
20,31,1,29103784.121480934
20,32,1,28984820.81705705
20,33,1,29870769.092700917
20,34,1,29756823.08255287
20,35,1,29644729.93398313
20,36,1,28441626.889843468
20,37,1,28424180.981624063
20,38,1,28778764.577263404
20,39,1,28339062.050437596
20,40,1,27908410.57448837
20,41,1,28883307.651775442
20,42,1,27884179.732161257
20,43,1,27076838.86363157
20,44,1,25051699.468710497
20,45,1,25626764.74823141
20,46,1,25745087.283791948
20,47,1,24190560.53350452
20,48,1,20800657.49213486
20,49,1,18504527.87712793
20,50,1,0
30,0,1,46887854.45941182
30,1,1,42571160.441001564
30,2,1,39487444.87978594
30,3,1,37970639.52445232
30,4,1,37527509.85638456
30,5,1,37513383.986926615
30,6,1,36967028.36220999
30,7,1,37693209.88414167
30,8,1,37038815.783097304
30,9,1,37534785.413664736
30,10,1,37149658.532345496
30,11,1,36809994.41042603
30,12,1,37103554.81378488
30,13,1,36224388.1780262
30,14,1,36149126.788192734
30,15,1,35937672.06893702
30,16,1,36690783.141704544
30,17,1,35924193.04702593
30,18,1,35315549.580531865
30,19,1,34889382.15213939
30,20,1,35580789.95776863
30,21,1,35953233.82248618
30,22,1,36394893.19322084
30,23,1,37012045.36032484
30,24,1,38001853.78326642
30,25,1,38649113.472859114
30,26,1,40785265.97159511
30,27,1,41187879.44601052
30,28,1,38427165.306423575
30,29,1,36974028.144949324
30,30,1,35477145.56253202
30,31,1,35964617.41461098
30,32,1,34677461.38189317
30,33,1,34711775.13014572
30,34,1,34917145.70450229
30,35,1,34599904.56646375
30,36,1,37207646.1008311
30,37,1,35894752.64685699
30,38,1,34343362.20793724
30,39,1,35079623.12643091
30,40,1,35645835.204714194
30,41,1,31084845.40235777
30,42,1,26636533.230995234
30,43,1,27433155.41723741
30,44,1,27687520.310916238
30,45,1,27246109.04889504
30,46,1,29627542.542650882
30,47,1,27368530.163272668
30,48,1,26423897.05969764
30,49,1,18935946.413385157
30,50,1,0
40,0,1,47747795.64601287
40,1,1,44614210.336177915
40,2,1,41810633.29153343
40,3,1,40376100.15740821
40,4,1,39332995.39179683
40,5,1,39543499.43346277
40,6,1,40562649.07935922
40,7,1,39773483.8855066
40,8,1,39824978.34047401
40,9,1,40438356.54846154
40,10,1,39754378.740768194
40,11,1,40218791.8077892
40,12,1,38760483.36065703
40,13,1,39267878.13383219
40,14,1,38571411.26964276
40,15,1,37967349.463293746
40,16,1,37958487.99182432
40,17,1,37435346.30740775
40,18,1,37780834.28994056
40,19,1,38046847.3327534
40,20,1,38122761.92307796
40,21,1,38087698.43375458
40,22,1,38387223.63660265
40,23,1,38738012.17765072
40,24,1,38655651.53752646
40,25,1,38397942.31442743
40,26,1,38856206.944062
40,27,1,37726881.92634286
40,28,1,38034758.35465365
40,29,1,38558534.376743965
40,30,1,38169774.96679879
40,31,1,37605194.0471858
40,32,1,37739678.63522292
40,33,1,38022147.747537024
40,34,1,37851546.47110929
40,35,1,37973404.32217422
40,36,1,37237840.56393283
40,37,1,37481300.97406725
40,38,1,37719080.25219896
40,39,1,37032371.25064222
40,40,1,35969844.18152426
40,41,1,36958293.30507047
40,42,1,35871118.84035136
40,43,1,34465286.98214413
40,44,1,33412467.888780616
40,45,1,31800086.472291186
40,46,1,31376238.170515567
40,47,1,27559520.218432784
40,48,1,23782871.366638657
40,49,1,18538190.562399
40,50,1,0
50,0,1,47742383.47301981
50,1,1,44665744.44767841
50,2,1,42709438.45870404
50,3,1,40962232.26788819
50,4,1,40691706.28894618
50,5,1,39756005.06798722
50,6,1,40495506.59416221
50,7,1,39258257.49586853
50,8,1,38634947.38515926
50,9,1,39186252.905638404
50,10,1,39238475.19496835
50,11,1,39702817.64445319
50,12,1,37844986.17903792
50,13,1,38699046.85059891
50,14,1,38322009.18291284
50,15,1,38060255.639585376
50,16,1,38930848.427688584
50,17,1,39127205.526984744
50,18,1,40020290.108696125
50,19,1,37376999.897305086
50,20,1,38891544.19599236
50,21,1,39965315.30886728
50,22,1,41092707.43477844
50,23,1,40210215.81900217
50,24,1,41831171.67891266
50,25,1,40567071.11690138
50,26,1,38735322.14090578
50,27,1,38613157.54593693
50,28,1,40343822.58993131
50,29,1,40356631.801796146
50,30,1,39817636.491923146
50,31,1,39279458.07956616
50,32,1,39697187.14255867
50,33,1,39282372.78224781
50,34,1,38225440.83452783
50,35,1,40618334.669057354
50,36,1,40324978.72575043
50,37,1,40173885.252248995
50,38,1,39008701.95577315
50,39,1,39435752.368330106
50,40,1,38782171.06200383
50,41,1,38595208.21003454
50,42,1,36797456.16725413
50,43,1,36611368.54324929
50,44,1,34984058.25042401
50,45,1,32909349.804703694
50,46,1,30214604.12236034
50,47,1,27532598.079709485
50,48,1,23918526.620468214
50,49,1,18468405.802972466
50,50,1,0
