N_bdp,flow,trial,bits_per_second
50,27,1,203578476.69614694
50,28,1,206182420.52485588
50,29,1,206921604.4644376
50,30,1,211336717.72960988
50,31,1,209311490.99755985
50,32,1,207105830.63422847
50,33,1,216968048.85123
50,34,1,223614709.58613184
50,35,1,202083484.0719024
50,36,1,206387911.8649567
50,37,1,223032197.50656697,
50,38,1,205380261.67192125
50,39,1,214310668.17603847
50,40,1,208657022.8745363
50,41,1,206814762.38184285
50,42,1,212851930.87271342
50,43,1,211821350.79131258
50,44,1,208177725.6170226
50,45,1,212089668.19119602
50,46,1,285881125.841708
50,47,1,257818271.67460465
50,48,1,258219373.63640407
50,49,1,280247628.954403
50,50,1,477894498.6709158
