N_bdp,flow,trial,bits_per_second
10,15,1,227113764.20286757
10,16,1,258784329.62005153
10,17,1,253290076.04723364
10,18,1,233045649.0628429
10,19,1,220111217.00429073
10,20,1,244775690.72467166
10,21,1,241452665.4158827
10,22,1,188267690.20811838
10,23,1,235394087.74449793
10,24,1,204345937.72236073
10,25,1,212469709.71827403
10,26,1,206545570.4440224
10,27,1,200795901.41575125
10,28,1,185744390.5588476
10,29,1,191226628.84036934
10,30,1,184702066.31753814
10,31,1,168145298.89291367
10,32,1,158926322.25342688
10,33,1,162563420.72179672
10,34,1,189381664.3400876
10,35,1,196897935.0260926
10,36,1,196011954.26541334
10,37,1,159311349.29995555
10,38,1,156474938.59024918
10,39,1,172106011.3690513
10,40,1,169190565.82344764
10,41,1,153950989.0185093
10,42,1,160134353.71177694
10,43,1,164284058.74137864
10,44,1,140712300.09338674
10,45,1,131430897.07879132
10,46,1,117762563.09682211
10,47,1,103700019.35934834
10,48,1,121881762.29509732
10,49,1,87530581.40111692
10,50,1,0
20,0,1,477126770.2516007
20,1,1,351571932.29097784
20,2,1,286885775.53779995
20,3,1,292140708.9184455
20,4,1,232549149.54134443
20,5,1,241748060.23408854
20,6,1,314110965.16475534
20,7,1,322071516.41581744
20,8,1,345440490.9755107
20,9,1,310530115.65994596
20,10,1,275375549.7338137
20,11,1,320015964.7371221
20,12,1,323785688.49458677
20,13,1,292400788.0693118
20,14,1,318088465.4252576
20,15,1,321023262.3544759
20,16,1,301136955.6152119
20,17,1,272445179.97867846
20,18,1,300745040.10934377
20,19,1,282020297.1349523
20,20,1,304208039.05005604
20,21,1,301113374.83526045
20,22,1,295866261.3399599
20,23,1,294993435.78129596
20,24,1,250232114.53140032
20,25,1,285572698.3972249
20,26,1,269933569.6783398
20,27,1,285609841.5805185
20,28,1,278665754.20098126
20,29,1,265200185.8501383
20,30,1,270513039.16640615
20,31,1,245049217.26372352
20,32,1,268217054.08231354
20,33,1,237881088.13673517
20,34,1,263756923.02986187
20,35,1,257867929.68356287
20,36,1,253050545.95867223
20,37,1,255306259.96551067
20,38,1,248758835.15121642
20,39,1,245165563.8186337
20,40,1,246782004.23393115
20,41,1,245860095.83090532
20,42,1,229363406.8540136
20,43,1,216558380.90383944
20,44,1,240582558.43747926
20,45,1,185342795.31901613
20,46,1,201543339.41516575
20,47,1,187564026.85377392
20,48,1,166286866.35501254
20,49,1,135809070.7119642
20,50,1,0
30,0,1,476170208.8235268
30,1,1,386422181.7487919
30,2,1,316794337.48228264
30,3,1,279080315.0177019
30,4,1,264896697.23292616
30,5,1,266877007.104444
30,6,1,317409160.8955584
30,7,1,329228204.51060355
30,8,1,318954382.6295243
30,9,1,318094592.6755176
30,10,1,315896707.07304096
30,11,1,315220149.50038654
30,12,1,288478124.8630874
30,13,1,297800610.2695189
30,14,1,311212724.11127526
30,15,1,317159576.159325
30,16,1,315204761.39378214
30,17,1,304313014.8595478
30,18,1,295144766.7540353
30,19,1,289849550.4913764
30,20,1,302400585.58359486
30,21,1,282650364.8288407
30,22,1,297667244.08904463
30,23,1,304356364.7393199
30,24,1,295050524.4984656
30,25,1,286331640.21965146
30,26,1,287112506.7680524
30,27,1,268374139.96206477
30,28,1,279810588.3375774
30,29,1,266194709.34708446
30,30,1,280376429.1072385
30,31,1,270908231.8826704
30,32,1,273588680.4788083
30,33,1,274445092.9866019
30,34,1,269501844.65691024
30,35,1,263589996.9902902
30,36,1,251602585.6388871
30,37,1,252624974.745188
30,38,1,243723297.06382748
30,39,1,236524770.45995745
30,40,1,227987980.92797053
30,41,1,234430023.89177504
30,42,1,230231739.83736098
30,43,1,246149893.34462035
30,44,1,224368141.3853193
30,45,1,230280249.66569102
30,46,1,233367778.3080613
30,47,1,211499968.28424194
30,48,1,210485080.8610218
30,49,1,198069663.7255087
30,50,1,0
40,0,1,475898246.47377425
40,1,1,406259142.64890695
40,2,1,350697631.7927142
40,3,1,301037982.11755675
40,4,1,281781626.8266034
40,5,1,295540862.2260643
40,6,1,286174317.6056812
40,7,1,301902915.4567686
40,8,1,303906052.29160506
40,9,1,314824185.4491173
40,10,1,299541021.2299663
40,11,1,292773068.8858339
40,12,1,306645939.88558114
40,13,1,309801913.6073616
40,14,1,288919233.7083753
40,15,1,287599500.20343304
40,16,1,295033247.2096259
40,17,1,309101736.9761754
40,18,1,302719893.37106866
40,19,1,303209874.04764044
40,20,1,287872891.8906446
40,21,1,275506618.8716174
40,22,1,281127442.07780313
40,23,1,289852796.8711638
40,24,1,281038837.8351158
40,25,1,282349313.7126794
40,26,1,292735005.3962418
40,27,1,270332632.64941233
40,28,1,279784775.30365056
40,29,1,267572709.966373
40,30,1,261790840.73798147
40,31,1,267294080.03058428
40,32,1,257593906.18612346
40,33,1,261809776.84142077
40,34,1,259804204.7385648
40,35,1,253236773.0400621
40,36,1,256667901.84700224
40,37,1,258910070.60679242
40,38,1,260710495.11318448
40,39,1,260608906.67543828
40,40,1,259816792.50705665
40,41,1,246580671.49352187
40,42,1,252147391.84726414
40,43,1,250603109.2393407
40,44,1,252824848.02382237
40,45,1,269551573.9898396
40,46,1,268388165.41034353
40,47,1,231658613.8020585
40,48,1,213023826.81872556
40,49,1,197029297.23971355
40,50,1,0
50,0,1,476130910.605647
50,1,1,427529340.0821886
50,2,1,381498731.90074474
50,3,1,335742470.015062
50,4,1,305637709.9317211
50,5,1,294913458.33115757
50,6,1,301301513.38831925
50,7,1,305434061.87304056
50,8,1,262820574.6424993
50,9,1,308853404.91887331
50,10,1,309263684.2655474
50,11,1,303457695.1602672
50,12,1,304633777.19471711
50,13,1,298866827.29361355
50,14,1,298552465.7219355
50,15,1,286095754.1184879
50,16,1,290775453.47193879
50,17,1,296535659.22199917
50,18,1,286731682.0982857
50,19,1,277032847.58567023
50,20,1,291307575.5834199
50,21,1,282328664.960491
50,22,1,285453790.7050812
50,23,1,271347523.0556925
50,24,1,281426820.2516049
50,25,1,277387835.10917348
50,26,1,276107746.9047047
50,27,1,272347066.26802397
50,28,1,269825847.97759676
50,29,1,269210503.3131565
50,30,1,264452941.36981848
50,31,1,267436642.9442676
50,32,1,269295684.8379606
50,33,1,259105378.77423355
50,34,1,254572293.98214766
50,35,1,274537284.9790811
50,36,1,269813015.9717663
50,37,1,256610287.17748198
50,38,1,271204251.5338853
50,39,1,262694631.23719972
50,40,1,269328788.5863791
50,41,1,270536606.4671278
50,42,1,263693209.8555871
50,43,1,265157503.27248782
50,44,1,269124876.8379035
50,45,1,265459788.65240154
50,46,1,200384449.30288163
50,47,1,220216382.584406
50,48,1,219616792.65378895
50,49,1,197031959.91070458
50,50,1,0
